time/fps,time/total_timesteps,time/episodes,train/learning_rate,train/critic_loss,time/time_elapsed,rollout/success_rate,train/actor_loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
103,32705,7850,0.001,0.0002613367723824922,315,1.0,0.08932244032621384,32639,-0.3495361599999999,3.69
103,32737,7860,0.001,0.0003054320737386921,315,1.0,0.09361052016417186,32665,-0.3311621599999999,3.56
103,32781,7870,0.001,0.0003235249168938026,316,1.0,0.08598506450653076,32712,-0.35837293000000003,3.76
103,32816,7880,0.001,0.00022988528507994488,316,1.0,0.08804329484701157,32745,-0.35276565000000004,3.7
103,32855,7890,0.001,0.0003538104647304863,316,1.0,0.10440413281321526,32788,-0.36653472,3.81
103,32892,7900,0.001,0.0002494392271425265,317,1.0,0.08435705800851186,32825,-0.35399577,3.71
103,32926,7910,0.001,0.0006180326163303107,317,1.0,0.10934627056121826,32860,-0.34968204,3.68
103,32954,7920,0.001,0.0003131034900434315,317,1.0,0.09145671874284744,32885,-0.33959333,3.58
103,32987,7930,0.001,0.00040120598472033936,318,1.0,0.12343209981918335,32921,-0.32999215,3.53
103,33020,7940,0.001,0.0003139093751087785,318,1.0,0.10497315227985382,32954,-0.32697676000000003,3.49
103,33053,7950,0.001,0.00022951280407141895,318,1.0,0.09124073013663292,32987,-0.32292278999999996,3.48
103,33085,7960,0.001,0.00045209973177406937,319,1.0,0.08909893780946732,33016,-0.32369875,3.48
103,33122,7970,0.001,0.0003330072504468262,319,1.0,0.09606482833623886,33056,-0.31086890000000006,3.41
103,33157,7980,0.001,0.0009507624199613929,319,1.0,0.09796926379203796,33090,-0.3102206,3.41
103,33188,7990,0.001,0.0005707794722790519,320,1.0,0.11969880759716034,33119,-0.30076003,3.33
103,33225,8000,0.001,0.000527419988065958,320,1.0,0.10074801991383235,33154,-0.30013053999999995,3.33
103,33260,8010,0.001,0.0003453527489909902,321,1.0,0.09218373149633408,33194,-0.30273633,3.34
103,33292,8020,0.001,0.00043185826507396996,321,1.0,0.10319101065397263,33225,-0.30657614,3.38
103,33327,8030,0.001,0.00032637969707138836,321,1.0,0.0833965465426445,33261,-0.31360613,3.4
103,33360,8040,0.001,0.00028268841560930014,322,1.0,0.09974933415651321,33293,-0.31208023,3.4
103,33396,8050,0.001,0.00029769806133117527,322,1.0,0.0908152163028717,33327,-0.3168565100000001,3.43
103,33421,8060,0.001,0.0009616399474907666,322,1.0,0.12234918028116226,33355,-0.30603635,3.36
103,33448,8070,0.001,0.0007953330408781767,323,1.0,0.09377926588058472,33381,-0.29368942,3.26
103,33486,8080,0.001,0.000400025601265952,323,1.0,0.08628406375646591,33420,-0.29996586999999997,3.29
103,33515,8090,0.001,0.0004555828539499392,323,1.0,0.08724820613861084,33447,-0.29474207999999996,3.27
103,33546,8100,0.001,0.0003345748894692709,324,1.0,0.10073882713913918,33480,-0.2898793,3.21
103,33587,8110,0.001,0.0003004704412887804,324,1.0,0.09486799438794453,33519,-0.29617461,3.27
103,33634,8120,0.001,0.0005316987226251513,324,1.0,0.11883214861154556,33563,-0.32096862000000004,3.42
103,33669,8130,0.001,0.00021564026246778667,325,1.0,0.10050712525844574,33603,-0.3203236,3.42
103,33697,8140,0.001,0.0003830821588053368,325,1.0,0.119403176009655,33630,-0.31389912000000003,3.37
103,33738,8150,0.001,0.00030879688953670364,326,1.0,0.0965244472026825,33672,-0.32200038,3.42
103,33773,8160,0.001,0.0007254003236691157,326,1.0,0.10083570331335068,33707,-0.34013195,3.52
103,33808,8170,0.001,0.0003661912982352078,326,1.0,0.09865300854047139,33742,-0.35103598,3.6
103,33836,8180,0.001,0.0003596382681280375,327,1.0,0.10046405717730522,33770,-0.33872508,3.5
103,33873,8190,0.001,0.0002535657549742609,327,1.0,0.09871165454387665,33804,-0.35102028,3.58
103,33905,8200,0.001,0.0005720779881812632,327,1.0,0.09173540025949478,33834,-0.3473497899999999,3.59
103,33942,8210,0.001,0.00025449838722124696,328,1.0,0.07898316532373428,33872,-0.34367374,3.55
103,33976,8220,0.001,0.0006423472618085466,328,1.0,0.08562671641508739,33907,-0.32033754999999997,3.42
103,34015,8230,0.001,0.00046462321770377455,329,1.0,0.0904902716477712,33946,-0.32607194,3.46
103,34049,8240,0.001,0.00017473436309956014,329,1.0,0.0875801220536232,33982,-0.3325488,3.52
103,34079,8250,0.001,0.00029245701734907924,329,1.0,0.0962078608572483,34013,-0.31696847,3.41
103,34102,8260,0.001,0.0004333950637374073,329,1.0,0.11023426055908203,34033,-0.29767595,3.29
103,34139,8270,0.001,0.00044165207267117995,330,1.0,0.09313451498746872,34069,-0.30129361,3.31
103,34175,8280,0.001,0.0003547828140047689,330,1.0,0.08150133490562439,34108,-0.31246282999999997,3.39
103,34209,8290,0.001,0.000473249882426379,330,1.0,0.09932258228460948,34143,-0.30647718,3.36
103,34243,8300,0.001,0.0005569268541876227,331,1.0,0.08671969920396805,34175,-0.31038331,3.38
103,34284,8310,0.001,0.00046804972225800157,331,1.0,0.09397944062948227,34215,-0.31414239,3.42
103,34318,8320,0.001,0.0003589243133319542,332,1.0,0.11138223111629486,34252,-0.31699349,3.42
103,34354,8330,0.001,0.0003741812154961129,332,1.0,0.10909672826528549,34284,-0.31014224999999995,3.39
103,34382,8340,0.001,0.0003093484556302428,332,1.0,0.09854310999313991,34314,-0.30464427,3.33
103,34412,8350,0.001,0.00044210530662288267,333,1.0,0.09375321120023727,34346,-0.30376925999999993,3.33
103,34443,8360,0.001,0.0003108384262304753,333,1.0,0.07902407646179199,34377,-0.31476854,3.41
103,34478,8370,0.001,0.0005781359359389171,333,1.0,0.11646689474582672,34411,-0.31344478000000003,3.39
103,34512,8380,0.001,0.0004252592392731458,334,1.0,0.09348929300904274,34443,-0.30755426999999996,3.37
103,34559,8390,0.001,0.00028358409326756373,334,1.0,0.11346405744552612,34493,-0.3256262099999999,3.5
103,34598,8400,0.001,0.0003442943561822176,334,1.0,0.08380277454853058,34532,-0.33644219999999997,3.55
103,34633,8410,0.001,0.0003441148728597909,335,1.0,0.08912431448698044,34566,-0.32810507,3.49
103,34664,8420,0.001,0.00043866950436495246,335,1.0,0.08870906010270119,34595,-0.32531884,3.46
103,34698,8430,0.001,0.0003833681112155318,335,1.0,0.11699800193309784,34630,-0.32672186000000003,3.44
103,34741,8440,0.001,0.0005000548553653061,336,1.0,0.09807712957262993,34673,-0.3472784,3.59
103,34770,8450,0.001,0.0005685441428795457,336,1.0,0.07827172428369522,34701,-0.34268536999999993,3.58
103,34803,8460,0.001,0.00047549186274409294,336,1.0,0.09149123728275299,34737,-0.34072349,3.6
103,34837,8470,0.001,0.0005550526111619547,337,1.0,0.11402984708547592,34771,-0.34297107000000004,3.59
103,34875,8480,0.001,0.000286199567199219,337,1.0,0.1148950532078743,34809,-0.35060084,3.63
103,34907,8490,0.001,0.00030849579100807506,337,1.0,0.07631642371416092,34841,-0.33040608,3.48
103,34954,8500,0.001,0.00035854750603903085,338,1.0,0.082266499598821,34882,-0.33963051,3.56
103,34991,8510,0.001,0.00036257405736250803,338,1.0,0.09050016850233078,34925,-0.34277383,3.58
103,35040,8520,0.001,0.00028886010841233656,339,1.0,0.08081141859292984,34972,-0.36174106,3.76
103,35070,8530,0.001,0.00047050205466803163,339,1.0,0.0927945002913475,35004,-0.3539399099999999,3.72
103,35098,8540,0.001,0.0004250232595950365,339,1.0,0.09539414942264557,35032,-0.33265842999999995,3.57
103,35124,8550,0.001,0.0004430230474099517,340,1.0,0.09572931379079819,35057,-0.33007313000000005,3.54
103,35162,8560,0.001,0.00038225956571598846,340,1.0,0.08849969257911046,35096,-0.34284345,3.59
103,35208,8570,0.001,0.0005988052788390112,340,1.0,0.093298835059007,35141,-0.35604737,3.71
103,35244,8580,0.001,0.0008820413931971416,341,1.0,0.09990368038415909,35178,-0.3545949100000001,3.69
103,35277,8590,0.001,0.0002740175841609016,341,1.0,0.10346276313066483,35207,-0.3564529700000001,3.7
103,35299,8600,0.001,0.0002465575817041099,341,1.0,0.11014667898416519,35233,-0.32162658,3.45
103,35328,8610,0.001,0.00038939499063417315,342,1.0,0.141920804977417,35261,-0.31179872999999997,3.37
103,35369,8620,0.001,0.00025955129725237686,342,1.0,0.09549165517091751,35303,-0.30337034,3.29
103,35402,8630,0.001,0.0005604175967164338,342,1.0,0.08960908278822899,35336,-0.30570817,3.32
103,35431,8640,0.001,0.0003244394902139902,343,1.0,0.10099517554044724,35365,-0.30958157,3.33
103,35468,8650,0.001,0.0011280810867901891,343,1.0,0.11748262494802475,35401,-0.32852790000000004,3.44
103,35504,8660,0.001,0.0003852422159980051,343,1.0,0.09618879854679108,35436,-0.32089818999999997,3.42
103,35537,8670,0.001,0.00044135857024230063,344,1.0,0.1110076904296875,35471,-0.30215175,3.29
103,35565,8680,0.001,0.00039577606366947293,344,1.0,0.11471142247319221,35495,-0.2878755,3.21
103,35606,8690,0.001,0.0003388436685781926,344,1.0,0.10250261674324672,35540,-0.30170087999999995,3.29
103,35652,8700,0.001,0.0003819644542610539,345,1.0,0.11376955732703209,35586,-0.33629597999999994,3.53
103,35684,8710,0.001,0.0012795296497642994,345,1.0,0.16882213950157166,35618,-0.3406634800000001,3.56
103,35728,8720,0.001,0.0003088461623216669,346,1.0,0.0913785124818484,35662,-0.3493282000000001,3.59
103,35754,8730,0.001,0.00032445993565488607,346,1.0,0.11232881247997284,35688,-0.34188903000000004,3.52
103,35782,8740,0.001,0.000253755395533517,346,1.0,0.09353014081716537,35716,-0.33988544,3.51
103,35813,8750,0.001,0.00033923034789040685,347,1.0,0.0962601788341999,35748,-0.33061335,3.45
103,35844,8760,0.001,0.00037819313001818955,347,1.0,0.08840754628181458,35778,-0.32563461999999993,3.4
103,35878,8770,0.001,0.00039423165435437113,347,1.0,0.07927411049604416,35809,-0.32858531,3.41
103,35905,8780,0.001,0.00037624524945082766,347,1.0,0.09316521137952805,35837,-0.32822522,3.4
103,35939,8790,0.001,0.0005557094021545103,348,1.0,0.10008433709541957,35871,-0.31502429000000004,3.33
103,35978,8800,0.001,0.0004586145660141483,348,1.0,0.09377229958772659,35911,-0.30178573999999997,3.26
103,36010,8810,0.001,0.00035500203375704587,348,1.0,0.07498995959758759,35940,-0.30281055,3.26
103,36048,8820,0.001,0.0003085592470597476,349,1.0,0.09543239325284958,35982,-0.29022565,3.2
103,36075,8830,0.001,0.000371168993297033,349,1.0,0.13344381749629974,36008,-0.28902202,3.21
103,36110,8840,0.001,0.00039251036165903014,350,1.0,0.09537513554096222,36040,-0.29767662000000006,3.28
103,36154,8850,0.001,0.00044198904652148485,350,1.0,0.13433194160461426,36083,-0.31581186,3.41
103,36200,8860,0.001,0.0004969251555545876,350,1.0,0.09642946347594261,36132,-0.33742292000000007,3.56
103,36233,8870,0.001,0.000664898834656924,351,1.0,0.08997433632612228,36167,-0.33692721,3.55
103,36273,8880,0.001,0.0005546286993194371,351,1.0,0.1113661527633667,36204,-0.35249597,3.68
103,36311,8890,0.001,0.0004115139599889517,351,1.0,0.09667425602674484,36242,-0.36009515000000003,3.72
103,36337,8900,0.001,0.0005731394339818507,352,1.0,0.10092818364501,36271,-0.3446436899999999,3.59
103,36367,8910,0.001,0.0004354880560034265,352,1.0,0.12381397187709808,36301,-0.3392635,3.57
103,36403,8920,0.001,0.0003303139528725296,352,1.0,0.09984253346920013,36336,-0.3386057599999999,3.55
103,36444,8930,0.001,0.0004080633831714901,353,1.0,0.09856989979743958,36374,-0.36082122000000005,3.69
103,36477,8940,0.001,0.00024998442677315325,353,1.0,0.09944093227386475,36412,-0.35840772,3.67
103,36511,8950,0.001,0.000509201898239553,353,1.0,0.09545666724443436,36442,-0.3405954099999999,3.57
103,36553,8960,0.001,0.0002798073910526,354,1.0,0.08065374568104744,36481,-0.33405311,3.53
103,36590,8970,0.001,0.0003256036143284291,354,1.0,0.12018878012895584,36519,-0.3357686899999999,3.57
103,36618,8980,0.001,0.0003847573631598304,355,1.0,0.1031167209148407,36551,-0.31889743000000004,3.45
103,36657,8990,0.001,0.0005036832687134544,355,1.0,0.10422125831246376,36586,-0.31854814000000004,3.46
103,36697,9000,0.001,0.0004779225855600089,355,1.0,0.11062295734882355,36628,-0.33444973000000006,3.6
103,36742,9010,0.001,0.0004558041109703481,356,1.0,0.09947770833969116,36676,-0.35395048,3.75
103,36777,9020,0.001,0.000561418361030519,356,1.0,0.12417028844356537,36712,-0.35186307,3.74
103,36806,9030,0.001,0.000556097220396623,356,1.0,0.08138734847307205,36738,-0.33277516999999995,3.62
103,36840,9040,0.001,0.0003007557650562376,357,1.0,0.08793717250227928,36771,-0.33220985,3.63
103,36881,9050,0.001,0.00033481777063570917,357,1.0,0.11703107506036758,36811,-0.34222046999999994,3.7
103,36912,9060,0.001,0.0003390161000424996,357,1.0,0.11161568760871887,36842,-0.32967948,3.59
103,36942,9070,0.001,0.0002999085118062794,358,1.0,0.10020045936107635,36876,-0.32106629,3.52
103,36970,9080,0.001,0.000372411661373917,358,1.0,0.09033403545618057,36905,-0.32560941,3.52
103,36999,9090,0.001,0.00029384282728036243,358,1.0,0.09206421673297882,36931,-0.3112993,3.42
103,37026,9100,0.001,0.000273246958386153,359,1.0,0.09651940315961838,36959,-0.2930286,3.29
103,37060,9110,0.001,0.00033944017195608467,359,1.0,0.09479653090238571,36991,-0.27857032,3.18
103,37087,9120,0.001,0.00028928861138410866,359,1.0,0.10913518816232681,37020,-0.26761063,3.1
103,37123,9130,0.001,0.0003282284887973219,360,1.0,0.07867138087749481,37057,-0.27664834,3.17
103,37169,9140,0.001,0.0007241343409987167,360,1.0,0.11807078371445338,37099,-0.29353527999999995,3.29
103,37211,9150,0.001,0.00033148311013064813,361,1.0,0.08454719185829163,37146,-0.29521762999999995,3.3
103,37239,9160,0.001,0.0004876371822319925,361,1.0,0.1020500399172306,37167,-0.28908056000000004,3.27
102,37274,9170,0.001,0.00031863358890404925,361,1.0,0.09891715459525585,37209,-0.29665022,3.32
102,37307,9180,0.001,0.0002269669494125992,362,1.0,0.11080330361922582,37241,-0.30305215,3.37
102,37344,9190,0.001,0.00026803825069994974,362,1.0,0.10549618552128474,37279,-0.31443571000000003,3.45
102,37370,9200,0.001,0.0004910677380394191,362,1.0,0.08827602118253708,37300,-0.31460990999999994,3.44
102,37422,9210,0.001,0.0003126102965325117,363,1.0,0.09840714186429977,37352,-0.34309709999999993,3.62
102,37464,9220,0.001,0.00031240349635481835,363,1.0,0.12470652908086777,37393,-0.36602762999999994,3.77
102,37499,9230,0.001,0.0003210470798270156,364,1.0,0.0882069319486618,37428,-0.36891472000000003,3.76
102,37525,9240,0.001,0.0002166150552511681,364,1.0,0.07339156419038773,37458,-0.34259896000000006,3.56
102,37568,9250,0.001,0.0003514197063244258,364,1.0,0.09121164431174596,37500,-0.3459661799999999,3.57
102,37599,9260,0.001,0.00028506729286164044,365,1.0,0.0890764556825161,37529,-0.35072076,3.6
102,37637,9270,0.001,0.0004788292696632977,365,1.0,0.1031461376696825,37570,-0.35455488,3.63
102,37670,9280,0.001,0.00043295827344991267,365,1.0,0.13130000233650208,37603,-0.3511297899999999,3.63
102,37711,9290,0.001,0.0002245952346129343,366,1.0,0.0795675665140152,37645,-0.3590632000000001,3.67
102,37752,9300,0.001,0.00029504482517950237,366,1.0,0.09246576204895973,37686,-0.38161603000000005,3.82
102,37798,9310,0.001,0.00035036653086232644,367,1.0,0.07118834555149078,37731,-0.37118268,3.76
102,37840,9320,0.001,0.00034268127637915313,367,1.0,0.09458970526854198,37773,-0.36790841999999996,3.76
102,37880,9330,0.001,0.00043873981000312295,367,1.0,0.11300419767697652,37812,-0.37307556,3.81
102,37905,9340,0.001,0.00042347609996795654,368,1.0,0.09278415143489838,37839,-0.37240717,3.8
102,37939,9350,0.001,0.00030701988725923,368,1.0,0.09298529475927353,37872,-0.36094643000000004,3.71
102,37974,9360,0.001,0.00035108672454953194,368,1.0,0.10095541924238205,37903,-0.3655665799999999,3.75
102,38011,9370,0.001,0.0004138363777504613,369,1.0,0.10920780152082443,37940,-0.36191445,3.74
102,38040,9380,0.001,0.0002887824084609747,369,1.0,0.11245772987604141,37974,-0.3569721699999999,3.7
102,38074,9390,0.001,0.0002477723865013104,369,1.0,0.07747839391231537,38008,-0.34803709000000005,3.63
102,38115,9400,0.001,0.0002962174888428611,370,1.0,0.08532235771417618,38045,-0.35035706000000005,3.63
102,38146,9410,0.001,0.0003327340694210891,370,1.0,0.09443422903617223,38079,-0.32855483999999996,3.48
102,38173,9420,0.001,0.00022787872148910537,370,1.0,0.09351413697004318,38107,-0.3103563,3.33
102,38215,9430,0.001,0.0004415375837457499,371,1.0,0.11380624771118164,38148,-0.31386233999999996,3.35
102,38251,9440,0.001,0.00032582160201855004,371,1.0,0.09887763857841492,38183,-0.32965337999999994,3.46
102,38299,9450,0.001,0.00032948056953803945,371,1.0,0.1019086018204689,38223,-0.34457684,3.6
102,38337,9460,0.001,0.0004159201052971184,372,1.0,0.09421775490045547,38266,-0.35097122,3.63
102,38377,9470,0.001,0.00029741973724282743,372,1.0,0.08752793818712234,38311,-0.35450299,3.66
102,38409,9480,0.001,0.007149070966988802,372,1.0,0.11455455422401428,38340,-0.3628213,3.69
102,38445,9490,0.001,0.00037653869367204607,373,1.0,0.08473910391330719,38372,-0.36161519999999997,3.71
102,38471,9500,0.001,0.0004509134790472065,373,1.0,0.09993939101696014,38404,-0.33687937999999995,3.56
102,38507,9510,0.001,0.00033362042692412314,373,1.0,0.11986044545968373,38440,-0.3437991100000001,3.61
102,38541,9520,0.001,0.0005109392683759021,374,1.0,0.08962147682905197,38474,-0.35282510999999994,3.68
102,38580,9530,0.001,0.00043053455010522157,374,1.0,0.08257966488599777,38513,-0.34566231999999997,3.65
102,38606,9540,0.001,0.00040042719670704434,374,1.0,0.10406165321667989,38539,-0.3299340599999999,3.55
102,38640,9550,0.001,0.00048812136810738593,375,1.0,0.12194566428661346,38574,-0.31207452999999996,3.41
102,38673,9560,0.001,0.000404897058615461,375,1.0,0.08912044018507004,38606,-0.30122795,3.36
102,38696,9570,0.001,0.00020377961482154205,375,1.0,0.10136159509420395,38630,-0.28072876999999996,3.19
102,38731,9580,0.001,0.0003351257328176871,376,1.0,0.09557783603668213,38659,-0.28003252999999995,3.22
102,38755,9590,0.001,0.00025561751681379974,376,1.0,0.08766652643680573,38688,-0.26429626,3.1
102,38789,9600,0.001,0.0007097728666849434,376,1.0,0.1152331680059433,38723,-0.27639113000000004,3.18
102,38817,9610,0.001,0.0006943590415176004,377,1.0,0.15785904228687286,38749,-0.26340342000000005,3.1
102,38859,9620,0.001,0.00036720715191525716,377,1.0,0.1181204617023468,38788,-0.2761337,3.18
102,38896,9630,0.001,0.0002921454700602529,377,1.0,0.10315612703561783,38830,-0.27448782999999993,3.16
102,38926,9640,0.001,0.0006350066396407783,378,1.0,0.09344489127397537,38858,-0.27943999999999997,3.2
102,38963,9650,0.001,0.0004470023122848943,378,1.0,0.09930455187956493,38896,-0.28469458999999997,3.23
102,39011,9660,0.001,0.000388172755871589,379,1.0,0.09199738999207814,38942,-0.30631711,3.38
102,39042,9670,0.001,0.0004827361844945699,379,1.0,0.10860196501016617,38976,-0.31812498,3.46
102,39077,9680,0.001,0.0004499866497806377,380,1.0,0.09688254073262215,39011,-0.32114344,3.46
102,39110,9690,0.001,0.00022157264174893498,380,1.0,0.08933643251657486,39043,-0.33568888999999996,3.55
102,39152,9700,0.001,0.0003523426057654433,380,1.0,0.10874602571129799,39081,-0.34571630999999997,3.63
102,39200,9710,0.001,0.0003307012999097684,381,1.0,0.08769837580621243,39130,-0.37763018000000004,3.83
102,39226,9720,0.001,0.00025194933550665155,381,1.0,0.0966033935546875,39160,-0.35239099,3.67
102,39253,9730,0.001,0.00039733929831224185,381,1.0,0.09923768788576126,39187,-0.33875943,3.57
102,39285,9740,0.001,0.0005254452989902347,382,1.0,0.09431444853544235,39217,-0.34114025000000003,3.59
102,39316,9750,0.001,0.00026745153445517644,382,1.0,0.10913373529911041,39250,-0.33375726,3.53
102,39357,9760,0.001,0.0003794540709350258,382,1.0,0.09070714563131332,39289,-0.32127409,3.46
102,39393,9770,0.001,0.0003155318748516341,383,1.0,0.09095964953303337,39326,-0.32675169,3.51
102,39429,9780,0.001,0.0006055237608961761,383,1.0,0.10855801776051521,39361,-0.32741266,3.52
102,39470,9790,0.001,0.00040288101687716943,383,1.0,0.09803897514939308,39400,-0.33590185,3.6
102,39501,9800,0.001,0.000411850557429716,384,1.0,0.09921484813094139,39431,-0.3220485,3.49
102,39532,9810,0.001,0.0003120658511761576,384,1.0,0.07489686459302902,39462,-0.295691,3.32
102,39569,9820,0.001,0.0004313740334639858,384,1.0,0.08656664441029231,39503,-0.31161696,3.43
102,39610,9830,0.001,0.0005656666568635652,385,1.0,0.09897990822792054,39542,-0.33367701000000005,3.57
102,39651,9840,0.001,0.0004282190711819567,385,1.0,0.11957774683833122,39585,-0.3460876399999999,3.66
102,39685,9850,0.001,0.00035892186278942975,386,1.0,0.09511357049147288,39616,-0.3487582399999999,3.69
102,39717,9860,0.001,0.00048800974036566913,386,1.0,0.11882450431585312,39651,-0.34021435000000005,3.6
102,39762,9870,0.001,0.00029943097615614533,386,1.0,0.09070619568228722,39694,-0.35368225000000003,3.69
102,39797,9880,0.001,0.0005284358048811555,387,1.0,0.09576896205544472,39729,-0.34872337000000003,3.68
102,39844,9890,0.001,0.0003815376781858504,387,1.0,0.07226450741291046,39771,-0.35912956,3.74
102,39880,9900,0.001,0.0007857036252971739,388,1.0,0.13929325342178345,39813,-0.36215165000000005,3.79
102,39915,9910,0.001,0.0005737486790167168,388,1.0,0.10691755264997482,39849,-0.36950710999999997,3.83
102,39953,9920,0.001,0.00051733641885221,388,1.0,0.12771473824977875,39883,-0.37113254000000007,3.84
102,39990,9930,0.001,0.00032167289828066714,389,1.0,0.12159820273518562,39919,-0.3599279500000001,3.8
102,40032,9940,0.001,0.00029310669924598187,389,1.0,0.10195709764957428,39966,-0.3625849300000001,3.81
102,40059,9950,0.001,0.0005735950981033966,389,1.0,0.10866088420152664,39992,-0.35365369,3.74
102,40098,9960,0.001,0.00036603714688681065,390,1.0,0.09249452501535416,40030,-0.36067615000000003,3.81
102,40147,9970,0.001,0.0008953096500287453,390,1.0,0.09102679789066315,40077,-0.36191217999999997,3.85
102,40188,9980,0.001,0.0003993180289398879,391,1.0,0.09547916054725647,40122,-0.37233629999999995,3.91
102,40220,9990,0.001,0.00045000819372944536,391,1.0,0.09359169751405716,40153,-0.3486654,3.76
102,40249,10000,0.001,0.0003626087709562853,391,1.0,0.10508374124765396,40182,-0.34209147,3.69
102,40274,10010,0.001,0.0002262082319551458,391,1.0,0.0713881142437458,40208,-0.3264451000000001,3.59
102,40307,10020,0.001,0.00027189469983568415,392,1.0,0.09777385741472244,40236,-0.31898005999999995,3.54
102,40347,10030,0.001,0.0003308100567664951,392,1.0,0.12793676555156708,40281,-0.32495856,3.57
102,40386,10040,0.001,0.0003339127142680809,393,1.0,0.09105870872735977,40315,-0.32010464,3.54
102,40428,10050,0.001,0.0002952623035525903,393,1.0,0.08857239782810211,40358,-0.3425856400000001,3.69
102,40457,10060,0.001,0.00034492028256257373,393,1.0,0.0976966954767704,40390,-0.33128697,3.59
102,40489,10070,0.001,0.000497834465932101,394,1.0,0.10624940693378448,40421,-0.31142469,3.42
102,40518,10080,0.001,0.00028121125797042623,394,1.0,0.09525533765554428,40452,-0.29284035999999997,3.3
102,40557,10090,0.001,0.0003792842714271198,395,1.0,0.11077903211116791,40491,-0.30854699,3.37
102,40589,10100,0.001,0.00039705470408080146,395,1.0,0.09866801649332047,40522,-0.31589078,3.4
102,40632,10110,0.001,0.00045516862301155927,395,1.0,0.08116459473967552,40563,-0.34028703,3.58
102,40670,10120,0.001,0.00030561822932213546,396,1.0,0.11766412605841954,40602,-0.34725544999999997,3.63
102,40720,10130,0.001,0.0006470410189649556,396,1.0,0.09822463989257812,40648,-0.3604969,3.73
102,40758,10140,0.001,0.00036759428621735424,397,1.0,0.11061310768127441,40692,-0.3613276700000001,3.72
102,40796,10150,0.001,0.0003584323785617016,397,1.0,0.09123380668461323,40727,-0.35272612000000003,3.68
102,40832,10160,0.001,0.00039375986671075225,397,1.0,0.08997859805822372,40765,-0.35831455000000006,3.75
102,40864,10170,0.001,0.00020920822862535715,398,1.0,0.11105426400899887,40798,-0.35607968999999995,3.75
102,40890,10180,0.001,0.00025245016877306625,398,1.0,0.09367898851633072,40824,-0.3534013400000001,3.72
102,40922,10190,0.001,0.00025196381102432497,398,1.0,0.0855461023747921,40856,-0.34140945,3.65
102,40959,10200,0.001,0.00044945449917577207,399,1.0,0.09261282533407211,40894,-0.3445403300000001,3.7
102,40999,10210,0.001,0.0003096422345455115,399,1.0,0.08655095845460892,40929,-0.34205346999999997,3.67
102,41030,10220,0.001,0.0004514870757702738,399,1.0,0.08618468046188354,40961,-0.33267199000000003,3.6
102,41062,10230,0.001,0.00036890022359633196,400,1.0,0.07511883229017258,40994,-0.30744269,3.42
102,41090,10240,0.001,0.0002639825688675046,400,1.0,0.06526686996221542,41024,-0.29006553,3.32
102,41131,10250,0.001,0.0002508293546270579,400,1.0,0.10883089154958725,41061,-0.29320185,3.35
102,41158,10260,0.001,0.00027990898039812845,400,1.0,0.07773908227682114,41091,-0.28498475,3.26
102,41186,10270,0.001,0.000315556229907088,401,1.0,0.09514936059713364,41117,-0.28122612,3.22
102,41222,10280,0.001,0.0009367420570924878,401,1.0,0.10290755331516266,41155,-0.29416278,3.32
102,41250,10290,0.001,0.0004258030268829316,401,1.0,0.10950121656060219,41183,-0.28699267,3.28
102,41284,10300,0.001,0.0003137611711281352,402,1.0,0.09775765985250473,41216,-0.28367957,3.25
102,41308,10310,0.001,0.00022806186461821198,402,1.0,0.09214926138520241,41242,-0.26302600000000004,3.09
102,41334,10320,0.001,0.0006172744324430823,402,1.0,0.08535599708557129,41268,-0.25455238999999996,3.04
102,41365,10330,0.001,0.00040632303716847673,403,1.0,0.08202717453241348,41299,-0.25541686,3.03
102,41408,10340,0.001,0.00043574955114828687,403,1.0,0.09641522169113159,41341,-0.27957603000000003,3.18
102,41442,10350,0.001,0.0002031427648034878,403,1.0,0.07341469824314117,41372,-0.27358849,3.11
102,41473,10360,0.001,0.00030773318721912803,404,1.0,0.07963959624369939,41406,-0.27832037,3.15
102,41509,10370,0.001,0.00034519523615017533,404,1.0,0.10309646651148796,41443,-0.29139775999999995,3.23
102,41545,10380,0.001,0.0002835295842184375,404,1.0,0.09493636339902878,41474,-0.29109084,3.23
102,41575,10390,0.001,0.0004010929842479527,405,1.0,0.12113887071609497,41508,-0.29601887,3.25
102,41604,10400,0.001,0.0002391562520642765,405,1.0,0.10098215937614441,41537,-0.28994368000000004,3.2
102,41637,10410,0.001,0.00032608621040708385,405,1.0,0.08715745247900486,41571,-0.30022052,3.29
102,41676,10420,0.001,0.0005555674433708191,406,1.0,0.11302538588643074,41609,-0.32302431,3.42
102,41711,10430,0.001,0.00037033217813586816,406,1.0,0.11583826318383217,41645,-0.32971421999999995,3.46
102,41751,10440,0.001,0.0003769811107000957,406,1.0,0.08185955137014389,41681,-0.32268802,3.43
102,41783,10450,0.001,0.0005214879007932419,407,1.0,0.11151611804962158,41713,-0.32026785,3.41
102,41820,10460,0.001,0.0004940670150972437,407,1.0,0.09735304675996304,41754,-0.32952436000000007,3.47
102,41858,10470,0.001,0.0004552684258669615,408,1.0,0.07932624965906143,41792,-0.33086341999999996,3.49
102,41889,10480,0.001,0.00040896220016293226,408,1.0,0.09507780149579048,41823,-0.32627078000000004,3.44
102,41928,10490,0.001,0.00044005108065903187,408,1.0,0.13246189057826996,41863,-0.33990654,3.53
